id,sort,hitokoto,from,from_who,creator,created_at
6232,Original,不从善恶意，只遵本心行。,安世,朴素,Pusu,1590482762.0
6233,Original,没有信仰的夜晚是充满厄难的白天！,乱世,朴素,Pusu,1590482726.0
6234,Original,我与残局皆遗憾，她与大狙皆如梦。,浮生如梦,Awoluua_,Awoluua_,1591403430.0
6235,Animation,呐~~凯利，你想成为怎样的大人。,Fate/Zero,夏丽,pythonworld,1591368561.0
6236,Animation,当敌人变成战友多半是为了生存，而战友变成敌人多半是为了金钱。,端脑,GM,shellingford,1591336430.0
6237,Original,天下没有不散的宴席，那就放下过去，憧憬未来！,灵感,姜传江,茳蓠,1591333338.0
6238,Original,平安喜乐，万事胜意。,张喜乐,,张喜乐,1591320695.0
6239,Internet,只要我足够穷，就没有什么能够诱惑我。,原创,陈树凤,陈树凤,1591290238.0
6240,Games,Can you hear me?,CytusⅡ,,Empiso,1591247921.0
6242,Internet,生活中寻找文艺的过程也是一种文艺。,网友,,佩刀写词,1591161544.0
6243,Comics,人总是贪婪的，就像最开始，我也只是想知道你的名字。,你的名字,新海诚,世见,1591148603.0
6245,Animation,正因为听不见和看不到，所以风子才会做这样的事情。,Clannad,风子,Jkkoi,1590913656.0
6246,Animation,我们开始一起攀登，这长长的，长长的坡道。,Clannad,渚,Jkkoi,1590913678.0
6248,Animation,前天是小兔子，昨天是小鹿，今天是你。,Clannad,一之濑琴美,Jkkoi,1590913774.0
6249,Animation,能哭的地方只有厕所和爸爸的怀里。,Clannad,汐,Jkkoi,1590913790.0
6250,Animation,美好的事情，现在才开始呐。,Clannad,伊吹风子,Jkkoi,1590913820.0
6251,Internet,你凭什么喜欢我，就凭你眼光好吗？,网络,,naruto,1590972937.0
6252,Games,Via Soul!,Sdorica,,Empiso,1591143546.0
6253,Literature,故事不长，也不难讲，脸红相遇，红眼而离。,我在人间凑数的日子,,lzt,1591705211.0
6255,Original,最后一次听你的，尝试着不去想你。,那个她,,attachment,1592192237.0
6256,Philosophy,我们在努力扩大自己，以靠近，以触及我们自身以外的世界。,豪尔赫•路易斯•博尔赫斯,博尔赫斯谈话录,Irony,1592126239.0
6258,Literature,云破星出之夜，我对星低喃：吞噬我。,弗吉尼亚·伍尔芙,海浪,Irony,1592126088.0
6259,Netease,真正走掉那次，关门声最小。,网易云,@-南得你-,Irony,1592125903.0
6261,Internet,爱才应该是刺中好人的唯一的剑，是恶人能佩上的唯一的花。,微博,,Irony,1592125733.0
6266,Other,不要因为结束而哭泣，要因它发生过而欣喜。,打开一颗心,西奥多·苏斯·盖泽尔（苏斯博士）,Irony,1592124827.0
6268,Original,冢边枯萎之叶，何人知是蔷薇？长守孤冢之旁，芳华逝矣。,一言,骨戮八千咲,骨戮八千咲,1592121240.0
6271,Internet,小时候哭着哭着就笑了，长大后笑着笑着就哭了。,网络,Declan,Declan,1592113511.0
6272,Other,哦~我的老伙计，祝你度过有意义的一天~!,网络,,无脑僵,1592095655.0
6273,Internet,如果能摸摸我的头的话，我会很高兴的！,网络,,无脑僵,1592095570.0
6274,Other,现在的我，未来的我，一起去啊，更远的地方！,伪装学渣,木瓜黄,07,1592025834.0
6275,Original,鲁迅：我没说过这句话。,网络,我是皮皮参,皮皮参,1591971289.0
6276,Animation,什么叫忍者？学会忍耐的人就叫忍者。,哔哩哔哩,,皮皮参,1591971197.0
6277,Games,优雅，永不过时。,英雄联盟,,昊游,1591951106.0
6278,Original,就很犯困很困很困~很忙还是很困！,上班,,美美的鱼香肉丝,1591939257.0
6279,Original,今天的雨很大，你那边下雨了么？,生活,,美美的鱼香肉丝,1591932316.0
6281,Literature,沧海横流，方显英雄本色。,满江红·一九六三年元旦书怀,郭沫若,LemonPig,1593061851.0
6283,Literature,既然选择了远方，便只顾风雨兼程。,热爱生命,汪国真,陈默,1592290834.0
6284,Poetry,多谢梅花，伴我微吟。,高阳台·除夜,韩疁,周楼沉,1594100844.0
6287,Literature,年长者最大的修养就是控制住批评年轻人的欲望。,月亮与六便士,毛姆,朝烟,1592396811.0
6289,Animation,既然没有终点，那在何处又何妨呢。,异度侵入,,莽红尘觅知嘤,1592460956.0
6297,Film and television,爸爸我也不是一生下来就是爸爸，爸爸也是头一次当爸爸。,请回答1988,德善父亲,xuj,1592529632.0
6298,Literature,幸亏时光不会倒流，否则万物一定会朝旧岁月里疾步奔跑。,迷楼,刘以鬯,朝烟,1592578507.0
6299,Literature,怕什么，既然许你朝暮，我岂敢不命长？,这个锅我背了,三千大梦叙平生,朝烟,1592710401.0
6300,Literature,这是他替你起的名字，执掌江山，定波安澜，他会看着你。,这个锅我背了,三千大梦叙平生,朝烟,1592710427.0
6302,Literature,纵马而已，何必认路？,这个锅我背了,三千大梦叙平生,朝烟,1592710565.0
6303,Original,转回首，依旧前行。,GoodCing,GoodCing,GoodChing,1593182593.0
6304,Games,自己的痛苦别人无法理解。,三色绘恋s,叶心,preferjie,1592917524.0
6305,Games,长城之上，是千亿的星空，星空之上，是不灭的守望。,王者荣耀,李信,long,1594580394.0
6307,Original,纵天下几变春秋，我依旧还是我。,crazy,,crazy,1592629806.0
6308,Literature,乾坤琉璃色，碧宇凝清光。,这个锅我背了,三千大梦叙平生,朝烟,1592710590.0
6309,Animation,我连宇宙尽头在哪里都不知道，怎么会知道这个。,JOJO的奇妙冒险,马里奥·兹凯罗,eaea,1592727189.0
6311,Literature,已有之事后必再有，已行之事后必再行。,圣经·传道书,所罗门,envy,1592896827.0
6312,Original,每天，似乎都一样。,原创,-小哆啦酱-,-小哆啦酱-,1592907177.0
6315,Other,你可以怪我甚至可以骗我，不过你绝不可以把我当初哥。,初哥,黄贯中,PaulWong,1592982194.0
6316,Other,于是悲欢起落人静默，等一等这些伤会自由。,口是心非,张雨生,PaulWong,1592982247.0
6317,Other,你盏教坏细路，脑袋注定发霉，赈灾当做节目，点解叫座叫好。,教坏细路,beyond,PaulWong,1592982272.0
6321,Games,我的名字，是奥里。,精灵与萤火意志,奥里,水仓云雀,1592997571.0
6322,Games,一件善举：一只莫基因为你与家人团聚了。,精灵与萤火意志,物品栏说明,水仓云雀,1592997675.0
6323,Animation,无论世界如何改变，我们都将永不分离。,GOSICK,维多利加,FangbrbrFangbrbr,1593004512.0
6324,Animation,火焰啊，燃烧吧，燃烧吧！照亮……那孩子的未来。,GOSICK,维多利亚,FangbrbrFangbrbr,1593004683.0
6325,Film and television,自责要短暂，不过要长久铭记。,当你沉睡时,,沈时筠,1593237879.0
6328,Original,别人看见的只有你的光鲜亮丽，他们永远不知道你失去了什么。,原创,意难藏,意难藏,1593251075.0
6329,Original,别人总是以为你什么都有，但你只剩自己了。,原创,意难藏,意难藏,1593251118.0
6331,Poetry,谁一旦凝视过美本身 / 就已经把自己委身给了死亡。,Tristan,普拉滕,朏之长生者,1593261103.0
6332,Poetry,什么是玫瑰？为了被斩首而生长的头颅。,阿多尼斯诗集,阿多尼斯,朏之长生者,1593261227.0
6333,Poetry,什么是尘土？从大地之肺发出的一声叹息。,阿多尼斯诗集,阿多尼斯,朏之长生者,1593261255.0
6334,Poetry,什么是焦虑？褶子和皱纹，在神经的丝绸上。,阿多尼斯诗集,阿多尼斯,朏之长生者,1593261277.0
6335,Poetry,什么是时光？我们穿上的衣服，却再也脱不下来。,阿多尼斯诗集,阿多尼斯,朏之长生者,1593261310.0
6336,Literature,我们哭着降临世界，却可以笑着走向永恒。,如果国宝会说话,如果国宝会说话,AST_hong,1593264949.0
6338,Animation,牙白得斯内！,公主连结Re:Dive,,二狸,1593435231.0
6342,Other,幽暗，让我们向往光明。,罗翔,罗翔,我一点也不胖,1594731723.0
6343,Original,人生，三十年前看爹敬儿，三十年后看儿敬爹！,原创,白给少年洛初,白给少年洛初,1593486207.0
6344,Poetry,欲买桂花同载酒，终不似，少年游。,唐多令·芦叶满汀洲,刘过,jscblack,1593526117.0
6346,Literature,前天，我看见一只兔子；昨天，我看见一只鹿；而今天，我看见你。,蒲公英女孩,罗伯特,i,1593543319.0
6347,Animation,不能逃避，不能逃避，不能逃避。,EVA,碇真嗣,i,1593543414.0
6348,Animation,我是为了与你相见才诞生于世的。,EVA,渚薰,i,1593543455.0
6349,Animation,我将送你最美的鲜花。,怪物Monster,约翰·李贝特,i,1593543500.0
6350,Animation,我的出生就是为了用鲜花将你淹没。,怪物Monster,约翰.李贝特,i,1593543606.0
6352,Games,醒时空为梦一场，事事俱忘，何处是吾乡。,崩坏3,符华,莽红尘觅知嘤,1593567776.0
6353,Games,怡然独向九霄中， 坐看浮生作梦。,符华,崩坏3,莽红尘觅知嘤,1593567797.0
6354,Games,纵使黑云蔽日，我也要燃烧天空，带你找到回家的路。,崩坏3,,莽红尘觅知嘤,1593567865.0
6355,Poetry,但行好事，莫问前程。,增广贤文,佚名,ZigZagK,1593791760.0
6356,Internet,行走于苍穹之上，将星空献给你。,scp-cn-027,囚星蝶,「❦」,1593860852.0
6358,Internet,一举一动，都是承诺，会被另一个人看在眼里，记在心上的。,网络,佚名,阁主博客,1593875861.0
6359,Animation,心急火燎地想要长大，明明还是个小鬼。,CLANNAD ～AFTER STORY～,古河秋生,たんじろう！,1593879156.0
6360,Animation,在时间的流逝里，没有什么是一成不变的。,CLANNAD ～AFTER STORY～,古河渚,たんじろう！,1593879174.0
6362,Animation,冈崎，永远都别迷失自己最珍爱的事物啊。,CLANNAD ～AFTER STORY～,芳野佑介,たんじろう！,1593879295.0
6365,Other,无伤大雅。,网络,,懒猫猫,1594084460.0
6367,Original,你总说你很累，可谁又过的顺风顺水。,原创,像风,像风,1594981312.0
6368,Internet,远方未必远，未来一定来。,网络,,像风,1594981252.0
6369,Internet,世界美好与莫环环相扣。,网络,,提莫,1594971124.0
6370,Other,如果你觉得黑暗，那你就做黑暗中的一盏光吧。,罗翔,罗翔,我一点也不胖,1594731520.0
6371,Other,看惯黑夜的人不应该习惯黑夜，而应该更习惯光明。,罗翔说刑法,罗翔,bobwxc,1594733982.0
6374,Internet,见到你那一刻我心里有场海啸，可我静静站着，没有让任何人知道。,网络,佚名,Rocco,1594609988.0
6375,Other,看惯黑夜的人，不应该习惯黑夜，而是应该期待黑夜中的光明。,罗翔,罗翔,我一点也不胖,1594731290.0
6377,Literature,心有猛虎，细嗅蔷薇。,"In me, past, present, future meet",Siegfried Sassoon,Vaine0,1594692755.0
6378,Poetry,人生如逆旅，我亦是行人。,临江仙·送钱穆父,苏轼,长亭,1595319722.0
6382,Original,我得罪了领导，领导醉了。,ideng,ideng,ideng,1593351205.0
6383,Internet,你没有舍不得，我也不好意思难过。,网络,,Ada,1595148435.0
6384,Original,这世间太不公平了，我都已经完完全全失去你了，可你还拥有着我。,落陈,落陈,落陈,1595168492.0
6385,Literature,愿我如星君如月，夜夜流光相皎洁。,二哈和他的白猫师尊,肉包不吃肉,晚宁是我的,1595570370.0
6386,Original,每个人藏在影子里的，才是他真实的那面。,史上最骚大侦探,老番茄,麻吉酷博异,1595665575.0
6387,Literature,邓林之阴初见昆仑君，惊鸿一瞥，乱我心曲。,镇魂,priest,晚宁是我的,1595570698.0
6389,Literature,长阶血未尽，那是他带你回家的路。,二哈和他的白猫师尊,肉包不吃肉,晚宁是我的,1595570500.0
6392,Other,战争只在历史书籍历书写了四页，却撕掉了将近一半的世界。,Hold my hand,MC光光、法老,你有多久没有看过星星,1596108512.0
6393,Other,时间是美好的，他让我们相遇；时间也是混蛋的，他又让我们分别。,一张卡片,张同学,你有多久没有看过星星,1596107598.0
6394,Poetry,海内存知己，天涯若比邻。,送杜少府之任蜀州,王勃,你有多久没有看过星星,1596109154.0
6395,Poetry,伤心桥下春波绿，曾是惊鸿照影来。,《沈园二首》(其一),陆游,「❦」,1596112405.0
6397,Animation,你在那么美丽的地方，纯属奇迹般的偶然。,理科生坠入情网故尝试证明,雪村心叶,zzhhq,1595572123.0
6398,Poetry,生尽欢，死无憾。,钗头凤·陆游,陆游,dr34m,1596114653.0
6399,Literature,为你，千千万万遍。,追风筝的人,卡勒德·胡塞尼,你有多久没有看过星星,1596109296.0
6400,Literature,深情隐现眉宇间，他人已知我相思。,阴阳师,梦枕貘,thyhates,1596182635.0
6402,Literature,我们的征途是星辰大海。,银河英雄传说,莱因哈特,eric_xing_chen,1596542720.0
6403,Film and television,You complete me !,黑暗骑士,joker,wick,1596239713.0
6405,Literature,你一世，我一世，要久要久，不要离！,田所浩二,田所浩二,DeemoMisaka,1595225113.0
6407,Literature,人类的悲欢并不相通，我只觉得他们吵闹。,而已集,鲁迅,辞许丶,1595558924.0
6408,Film and television,痛苦犹如一艘船，欲望是指南针。,暗黑,,chilam,1595569612.0
6409,Other,每个人都应该学会如何编程，因为它教会你如何思考。,史蒂夫·乔布斯,史蒂夫·乔布斯,suxin,1595592954.0
6410,Literature,凡前呼后拥才敢说话的人，心底必然藏着怯弱。,龙族,江南,白玉楼的白麻薯,1595608924.0
6413,Animation,一旦失去的东西，就再也拿不回来了。,黑执事,夏尔·凡多姆海威,麻吉酷博异,1595666602.0
6414,Philosophy,若以色见我，以音声求我，是人行邪道，不能见如来。,金刚经,鸠摩罗什,范.那内海姆,1596096068.0
6415,Animation,难道我输了吗？,火影忍者,宇智波·带土,ITACHI,1596514209.0
6416,Original,本想自省，却闭门思他人之过。,氧化_小卡门,氧化_小卡门,氧化_小卡门,1596383912.0
6417,Literature,我会捧着鲜花去见你，在花谢的时节。,我在天兵天将旁看你,祁连山,诗人祁连山,1596340215.0
6418,Philosophy,无垢清净光，慧日破诸暗，能伏灾风火，普明照世间。,法华经,鸠摩罗什,范.那内海姆,1596274765.0
6421,Internet,有些父母宁愿相信不真实的营销号，也不愿意相信自己的孩子。,Bilibili,滑稽的游侠,wujiuqier,1596266893.0
6424,Original,我这么无聊，几乎从不主动的一个人也想为你变得有趣呢！,just now,非知名面包,你有多久没有看过星星,1596108273.0
6425,Literature,我怕我的意志力配不上我所受的磨难。,陀斯妥耶夫斯基,陀斯妥耶夫斯基,你有多久没有看过星星,1596107773.0
6427,Original,只想着相见时春风细雨甜，哪管他相思夜星前月下苦。,日央,日央,日央,1596598830.0
6428,Animation,遇到事情不能坐以待毙。,捷德奥特曼,,雨啸青锋,1596722538.0
6429,Poetry,最是人间留不住，朱颜辞镜花辞树。,蝶恋花·阅尽天涯离别苦,王国维,顾及,1596763382.0
